submission_id,QUD,RT,age,comments,condition,education,endTime,evidence,evidencepic,experiment_id,gender,languages,order,question,response,startDate,startTime,timeSpent,trial_name,trial_number
3209,,2420,27,,opponent,Graduated High School,1630312204893,An opponent has left you this evidence:,study_images/Helpful5.png,284,female,,study_images/Decoy52.pngDecoy2|study_images/Lure5.pngLure|study_images/Truth5.pngTruth|study_images/Decoy51.pngDecoy1,Choose a map.,Truth,Mon Aug 30 2021 10:25:09 GMT+0200 (Central European Summer Time),1630311909238,4.927583333333334,opponent_block_main,6
3209,,3678,27,,opponent,Graduated High School,1630312204893,An opponent has left you this evidence:,study_images/Helpful3.png,284,female,,study_images/Truth3.pngTruth|study_images/Decoy31.pngDecoy1|study_images/Lure3.pngLure|study_images/Decoy32.pngDecoy2,Choose a map.,Truth,Mon Aug 30 2021 10:25:09 GMT+0200 (Central European Summer Time),1630311909238,4.927583333333334,opponent_block_main,7
3209,,2937,27,,opponent,Graduated High School,1630312204893,An opponent has left you this evidence:,study_images/Misleading4_0.png,284,female,,study_images/Truth4.pngTruth|study_images/Lure4.pngLure|study_images/Decoy42.pngDecoy2|study_images/Decoy41.pngDecoy1,Choose a map.,Lure,Mon Aug 30 2021 10:25:09 GMT+0200 (Central European Summer Time),1630311909238,4.927583333333334,opponent_block_main,8
3209,,2554,27,,opponent,Graduated High School,1630312204893,An opponent has left you this evidence:,study_images/Helpful4.png,284,female,,study_images/Decoy42.pngDecoy2|study_images/Decoy41.pngDecoy1|study_images/Truth4.pngTruth|study_images/Lure4.pngLure,Choose a map.,Truth,Mon Aug 30 2021 10:25:09 GMT+0200 (Central European Summer Time),1630311909238,4.927583333333334,opponent_block_main,9
3209,,2452,27,,opponent,Graduated High School,1630312204893,An opponent has left you this evidence:,study_images/Misleading5_50.png,284,female,,study_images/Decoy52.pngDecoy2|study_images/Lure5.pngLure|study_images/Truth5.pngTruth|study_images/Decoy51.pngDecoy1,Choose a map.,Lure,Mon Aug 30 2021 10:25:09 GMT+0200 (Central European Summer Time),1630311909238,4.927583333333334,opponent_block_main,10
3209,,12600,27,,opponent,Graduated High School,1630312204893,An opponent has left you this evidence:,study_images/Misleading2_25.png,284,female,,study_images/Lure2.pngLure|study_images/Truth2.pngTruth|study_images/Decoy21.pngDecoy1|study_images/Decoy22.pngDecoy2,Choose a map.,Decoy2,Mon Aug 30 2021 10:25:09 GMT+0200 (Central European Summer Time),1630311909238,4.927583333333334,opponent_block_main,11
3209,,19319,27,,opponent,Graduated High School,1630312204893,An opponent has left you this evidence:,study_images/Misleading1_50.png,284,female,,study_images/Lure1.pngLure|study_images/Decoy12.pngDecoy2|study_images/Truth1.pngTruth|study_images/Decoy11.pngDecoy1,Choose a map.,Truth,Mon Aug 30 2021 10:25:09 GMT+0200 (Central European Summer Time),1630311909238,4.927583333333334,opponent_block_main,12
3209,,2646,27,,opponent,Graduated High School,1630312204893,An opponent has left you this evidence:,study_images/Helpful1.png,284,female,,study_images/Truth1.pngTruth|study_images/Decoy11.pngDecoy1|study_images/Decoy12.pngDecoy2|study_images/Lure1.pngLure,Choose a map.,Truth,Mon Aug 30 2021 10:25:09 GMT+0200 (Central European Summer Time),1630311909238,4.927583333333334,opponent_block_main,13
3209,,5134,27,,opponent,Graduated High School,1630312204893,An opponent has left you this evidence:,study_images/Helpful2.png,284,female,,study_images/Decoy22.pngDecoy2|study_images/Truth2.pngTruth|study_images/Lure2.pngLure|study_images/Decoy21.pngDecoy1,Choose a map.,Truth,Mon Aug 30 2021 10:25:09 GMT+0200 (Central European Summer Time),1630311909238,4.927583333333334,opponent_block_main,14
3209,,5142,27,,opponent,Graduated High School,1630312204893,An opponent has left you this evidence:,study_images/Misleading6_0.png,284,female,,study_images/Decoy61.pngDecoy1|study_images/Truth6.pngTruth|study_images/Lure6.pngLure|study_images/Decoy62.pngDecoy2,Choose a map.,Decoy2,Mon Aug 30 2021 10:25:09 GMT+0200 (Central European Summer Time),1630311909238,4.927583333333334,opponent_block_main,15
